Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
BOS,Rick Fox,False,University of North Carolina,13,930,1991,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Shaun Vandiver,False,University of Colorado,0,0,1991,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Mark Randall,False,University of Kansas,4,127,1991,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Pete Chilcutt,False,University of North Carolina,9,584,1991,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Kevin Lynch,False,University of Minnesota,2,95,1991,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,George Ackles,False,"University of Nevada, Las Vegas",0,0,1991,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Rodney Monroe,False,North Carolina State University,1,38,1991,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Randy Brown,False,New Mexico State University,12,655,1991,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Chad Gallagher,False,Creighton University,1,2,1991,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Donald Hodge,False,Temple University,5,249,1991,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Myron Brown,False,Slippery Rock University of Pennsylvania,1,4,1991,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Mike Iuzzolino,False,Saint Francis University,2,122,1991,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Chris Corchiani,False,North Carolina State University,3,112,1991,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAC,Elliot Perry,False,University of Memphis,10,549,1991,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAC,Joe Wylie,False,University of Miami,0,0,1991,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Jimmy Oliver,False,Purdue University,5,78,1991,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Doug Overton,False,La Salle University,11,499,1991,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Sean Green,False,Iona College,3,84,1991,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Steve Hood,False,James Madison University,0,0,1991,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Lamont Strothers,False,Christopher Newport University,2,13,1991,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Alvaro Teheran,False,University of Houston,0,0,1991,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Bobby Phills,False,Southern University and A&M College,9,467,1991,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Richard Dumas,False,Oklahoma State University,3,102,1991,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Keith Hughes,False,Rutgers University,0,0,1991,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Isaac Austin,False,Arizona State University,9,432,1991,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Greg Sutton,False,Oral Roberts University,3,168,1991,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Joey Wright,False,University of Texas at Austin,0,0,1991,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Zan Tabak,False,0,6,247,1991,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Von McDade,False,University of Wisconsin-Milwaukee,0,0,1991,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Marcus Kennedy,False,Eastern Michigan University,0,0,1991,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,o'neash01,2006,East,NBA,1,17,10,4,2,6,1,1,1,0,1,13,5,0,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2005,East,NBA,1,23,17,3,6,9,4,1,0,2,5,9,7,5,3,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2004,East,NBA,1,26,12,0,6,6,1,3,3,0,2,11,6,3,0,1,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2008,West,NBA,1,11,17,4,1,5,3,0,1,2,1,9,8,4,1,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2002,West,NBA,1,26,19,3,10,13,1,2,1,3,3,14,8,5,3,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2001,West,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,2000,West,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1999,West,NBA,1,25,22,4,5,9,3,0,3,4,2,20,11,2,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1997,West,NBA,1,18,12,2,2,4,1,0,0,2,2,10,5,4,2,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1996,West,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1995,East,NBA,1,28,25,0,0,10,1,0,0,0,0,16,10,11,5,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1994,East,NBA,1,26,22,0,0,7,1,0,0,0,0,16,9,7,4,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1993,East,NBA,1,26,8,0,0,10,0,0,0,0,0,12,2,11,4,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash01,1992,East,NBA,1,25,14,0,0,7,0,0,0,0,0,9,4,9,6,0,0
ORL,Shaquille O'Neal,True,Louisiana State University,19,1207,1992,1,oneash11,2003,West,NBA,1,24,24,5,6,11,1,2,2,4,3,19,12,1,0,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,1994,East,NBA,1,19,10,0,0,8,1,0,0,0,0,9,4,3,2,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,1993,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,2001,East,NBA,1,16,13,1,2,3,2,0,2,1,1,7,6,1,1,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,2000,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,1999,East,NBA,1,27,15,2,5,7,1,3,4,1,4,11,7,2,1,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,1996,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Alonzo Mourning,True,Georgetown University,15,838,1992,2,mournal01,1995,East,NBA,1,13,2,0,0,1,0,0,0,0,0,6,1,0,0,0,0
MIN,Christian Laettner,True,Duke University,13,868,1992,3,laettch01,1996,East,NBA,1,24,7,4,7,11,2,1,1,2,4,5,3,1,1,0,0
DAL,Jim Jackson,False,Ohio State University,14,885,1992,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,LaPhonso Ellis,False,University of Notre Dame,11,624,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Tom Gugliotta,True,North Carolina State University,13,763,1992,6,guglito01,1996,West,NBA,1,19,9,1,7,8,3,2,0,3,3,7,3,4,3,1,0
MIL,Todd Day,False,University of Arkansas,8,483,1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Clarence Weatherspoon,False,University of Southern Mississippi,13,915,1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Adam Keefe,False,Stanford University,9,617,1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Robert Horry,False,University of Alabama,16,1107,1992,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,Harold Miner,False,University of Southern California,4,200,1992,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Bryant Stith,False,University of Virginia,10,586,1992,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Malik Sealy,False,St. John's University,8,493,1992,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Anthony Peeler,False,University of Missouri,13,827,1992,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAC,Randy Woods,False,La Salle University,4,151,1992,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Doug Christie,False,Pepperdine University,15,827,1992,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Tracy Murray,False,"University of California, Los Angeles",12,659,1992,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Don MacLean,False,"University of California, Los Angeles",9,319,1992,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Hubert Davis,False,University of North Carolina,12,685,1992,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Jon Barry,False,Georgia Institute of Technology,14,821,1992,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Oliver Miller,False,University of Arkansas,9,493,1992,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Lee Mayberry,False,University of Arkansas,7,496,1992,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Latrell Sprewell,True,University of Alabama,13,913,1992,24,sprewla01,1996,West,NBA,1,25,19,1,2,3,1,2,0,1,2,12,7,6,4,3,1
GSW,Latrell Sprewell,True,University of Alabama,13,913,1992,24,sprewla01,1994,West,NBA,1,22,9,0,0,4,4,0,0,0,0,9,4,1,1,0,0
GSW,Latrell Sprewell,True,University of Alabama,13,913,1992,24,sprewla01,1993,West,NBA,1,15,9,0,0,7,1,0,0,0,0,8,3,7,3,0,0
GSW,Latrell Sprewell,True,University of Alabama,13,913,1992,24,sprewla01,2000,East,NBA,1,15,7,1,0,1,4,0,0,1,1,6,3,3,1,1,0
LAC,Elmore Spencer,False,"University of Nevada, Las Vegas",5,157,1992,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Dave Johnson,False,Syracuse University,2,59,1992,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Byron Houston,False,Oklahoma State University,4,214,1992,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Marlon Maxey,False,University of Texas at El Paso,2,98,1992,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,P.J. Brown,False,Louisiana Tech University,15,1089,1992,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Sean Rooks,False,University of Arizona,12,749,1992,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Reggie Smith,False,Texas Christian University,2,66,1992,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Brent Price,False,University of Oklahoma,9,418,1992,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Corey Williams,False,Oklahoma State University,2,39,1992,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Tony Bennett,False,University of Wisconsin-Green Bay,3,152,1992,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Duane Cooper,False,University of Southern California,2,88,1992,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,Isaiah Morris,False,University of Arkansas,1,25,1992,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Elmer Bennett,False,University of Notre Dame,3,21,1992,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Litterial Green,False,University of Georgia,5,148,1992,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Steve Rogers,False,Alabama State University,0,0,1992,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Popeye Jones,False,Murray State University,11,535,1992,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,Matt Geiger,False,Georgia Institute of Technology,10,552,1992,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Sasha Danilovic,False,0,2,75,1992,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Henry Williams,False,University of North Carolina at Charlotte,0,0,1992,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Chris King,False,Wake Forest University,3,103,1992,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Robert Werdann,False,St. John's University,3,47,1992,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Darren Morningstar,False,University of Pittsburgh,1,23,1992,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Brian Davis,False,Duke University,1,68,1992,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Ron Ellis,False,Louisiana Tech University,0,0,1992,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Matt Fish,False,University of North Carolina at Wilmington,3,50,1992,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Tim Burroughs,False,Jacksonville University,0,0,1992,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Matt Steigenga,False,Michigan State University,1,2,1992,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Curtis Blair,False,University of Richmond,0,0,1992,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Brett Roberts,False,Morehead State University,0,0,1992,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Chris Webber,True,University of Michigan,15,831,1993,1,webbech01,2002,West,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Chris Webber,True,University of Michigan,15,831,1993,1,webbech01,2001,West,NBA,1,20,8,3,0,3,4,1,0,2,2,7,3,4,1,2,1
ORL,Chris Webber,True,University of Michigan,15,831,1993,1,webbech01,2000,West,NBA,1,29,14,4,5,9,3,1,0,1,2,14,6,4,2,1,0
ORL,Chris Webber,True,University of Michigan,15,831,1993,1,webbech01,1999,West,NBA,1,13,6,3,5,8,3,1,0,2,2,10,3,0,0,0,0
ORL,Chris Webber,True,University of Michigan,15,831,1993,1,webbech01,1996,East,NBA,1,14,2,1,3,4,3,1,0,3,3,4,1,0,0,0,0
PHI,Shawn Bradley,False,Brigham Young University,12,832,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Anfernee Hardaway,True,University of Memphis,14,704,1993,3,hardaan01,1996,East,NBA,1,24,19,4,3,7,3,2,0,1,2,10,7,2,2,5,3
GSW,Anfernee Hardaway,True,University of Memphis,14,704,1993,3,hardaan01,1997,East,NBA,1,12,6,0,0,0,3,0,0,1,0,5,3,0,0,1,0
GSW,Anfernee Hardaway,True,University of Memphis,14,704,1993,3,hardaan01,1995,East,NBA,1,31,18,0,0,3,7,0,0,0,0,8,6,4,4,0,0
GSW,Anfernee Hardaway,True,University of Memphis,14,704,1993,3,hardaan01,1994,East,NBA,1,31,12,0,0,5,11,0,0,0,0,9,4,6,4,0,0
DAL,Jamal Mashburn,True,University of Kentucky,11,611,1993,4,mashbja01,2002,East,NBA,1,14,10,0,4,4,2,2,0,0,0,7,4,0,0,2,2
MIN,Isaiah Rider,False,"University of Nevada, Las Vegas",9,563,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Calbert Cheaney,False,Indiana University,13,825,1993,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Bobby Hurley,False,Duke University,5,269,1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Vin Baker,True,University of Hartford,13,791,1993,8,bakervi01,1996,East,NBA,1,24,19,7,5,12,1,0,0,0,2,12,8,4,3,0,0
MIL,Vin Baker,True,University of Hartford,13,791,1993,8,bakervi01,1995,East,NBA,1,14,6,0,0,2,2,0,0,0,0,5,2,2,2,0,0
MIL,Vin Baker,True,University of Hartford,13,791,1993,8,bakervi01,1994,East,NBA,1,11,2,0,0,2,0,0,0,0,0,2,0,4,2,0,0
MIL,Vin Baker,True,University of Hartford,13,791,1993,8,bakervi01,1997,West,NBA,1,21,8,6,2,8,0,1,0,0,1,12,3,2,2,0,0
DEN,Rodney Rogers,False,Wake Forest University,12,866,1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Lindsey Hunter,False,Jackson State University,17,937,1993,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Allan Houston,True,University of Tennessee,12,839,1993,11,houstal01,2000,East,NBA,1,15,5,0,3,3,3,0,0,1,0,5,2,0,0,2,1
DET,Allan Houston,True,University of Tennessee,12,839,1993,11,houstal01,1999,East,NBA,1,18,11,0,0,0,2,1,0,1,1,10,3,4,4,3,1
LAL,George Lynch,False,University of North Carolina,12,774,1993,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAC,Terry Dehere,False,Seton Hall University,6,402,1993,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Scott Haskin,False,Oregon State University,1,27,1993,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Doug Edwards,False,Florida State University,3,85,1993,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Rex Walters,False,University of Kansas,7,335,1993,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Greg Graham,False,Indiana University,5,207,1993,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Luther Wright,False,Seton Hall University,1,15,1993,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Acie Earl,False,University of Iowa,4,193,1993,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHH,Scott Burrell,False,University of Connecticut,8,383,1993,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Chris Mills,False,University of Arizona,10,568,1993,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Ervin Johnson,False,University of New Orleans,13,845,1993,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Sam Cassell,True,Florida State University,15,993,1993,24,cassesa01,2003,West,NBA,1,13,4,0,1,1,7,1,0,1,0,3,2,0,0,0,0
CHI,Corie Blount,False,University of Cincinnati,11,644,1993,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORL,Geert Hammink,False,Louisiana State University,3,8,1993,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Malcolm Mackey,False,Georgia Institute of Technology,1,22,1993,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Lucious Harris,False,"California State University, Long Beach",12,800,1993,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,Sherron Mills,False,Virginia Commonwealth University,0,0,1993,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Gheorghe Muresan,False,0,6,307,1993,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Evers Burns,False,University of Maryland,1,23,1993,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Alphonso Ford,False,Mississippi Valley State University,2,11,1993,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Eric Riley,False,University of Michigan,5,186,1993,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Darnell Mee,False,Western Kentucky University,2,40,1993,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,Ed Stokes,False,University of Arizona,1,4,1993,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,John Best,False,Tennessee Technological University,0,0,1993,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Nick Van Exel,True,University of Cincinnati,13,880,1993,37,vanexni01,1997,West,NBA,1,20,13,1,2,3,2,0,0,2,0,14,5,2,2,6,1
WSB,Conrad McRae,False,Syracuse University,0,0,1993,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Thomas Hill,False,Duke University,0,0,1993,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Rich Manning,False,University of Washington,2,55,1993,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Anthony Reed,False,Tulane University,0,0,1993,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Adonis Jordan,False,University of Kansas,2,10,1993,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Josh Grant,False,University of Utah,1,53,1993,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Alex Holcombe,False,Baylor University,0,0,1993,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Bryon Russell,False,"California State University, Long Beach",13,841,1993,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Richard Petruska,False,"University of California, Los Angeles",1,22,1993,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Chris Whitney,False,Clemson University,11,579,1993,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Kevin Thompson,False,North Carolina State University,1,14,1993,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Mark Buford,False,Mississippi Valley State University,0,0,1993,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Marcelo Nicola,False,0,0,0,1993,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Spencer Dunkley,False,University of Delaware,0,0,1993,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAC,Mike Peplowski,False,Michigan State University,3,68,1993,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAC,Leonard White,False,Southern University and A&M College,0,0,1993,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Byron Wilson,False,University of Utah,0,0,1993,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Glenn Robinson,True,Purdue University,11,688,1994,1,robingl01,2000,East,NBA,1,18,8,1,3,4,1,1,1,0,0,7,4,0,0,0,0
MIL,Glenn Robinson,True,Purdue University,11,688,1994,1,robingl01,1999,East,NBA,1,17,10,2,4,6,0,0,0,0,0,10,5,0,0,0,0
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2009,West,NBA,1,6,0,0,2,2,1,1,0,1,0,1,0,0,0,1,0
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,1995,West,NBA,1,22,7,0,0,6,10,0,0,0,0,4,3,0,0,0,0
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2003,East,NBA,1,22,14,0,3,3,10,2,0,3,1,6,4,4,3,4,3
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2002,East,NBA,1,33,11,1,4,5,10,5,0,2,0,9,4,2,2,4,1
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2001,East,NBA,1,18,2,0,1,1,3,1,0,1,0,2,1,0,0,1,0
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2000,West,NBA,1,30,11,0,4,4,2,5,0,5,3,6,4,0,0,4,3
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,1999,West,NBA,1,34,11,0,5,5,14,4,0,6,0,9,4,0,0,6,3
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,1997,West,NBA,1,19,0,0,1,1,9,0,0,2,2,1,0,0,0,0,0
DAL,Jason Kidd,True,University of California,19,1391,1994,2,kiddja01,2007,East,NBA,1,25,2,0,4,4,10,4,0,1,0,2,1,0,0,1,0
DET,Grant Hill,True,Duke University,18,1026,1994,3,hillgr01,2000,East,NBA,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Grant Hill,True,Duke University,18,1026,1994,3,hillgr01,1999,East,NBA,1,19,7,0,3,3,5,1,0,3,0,7,3,1,1,1,0
DET,Grant Hill,True,Duke University,18,1026,1994,3,hillgr01,1997,East,NBA,1,28,15,0,3,3,5,1,0,0,1,11,7,0,0,1,1
